Survey Year,UNITID,Institution Name,State CD,Classification Name,Classification Other,Sanction Code,Sanction Name,Male Undergraduates,Female Undergraduates,Total Undergraduates,Archery Men's Team Expenses,Archery Women's Team Expenses,Archery Coed Team Expenses,Archery Total Expenses,Badminton Men's Team Expenses,Badminton Women's Team Expenses,Badminton Coed Team Expenses,Badminton Total Expenses,Baseball Men's Team Expenses,Baseball Women's Team Expenses,Baseball Coed Team Expenses,Baseball Total Expenses,Basketball Men's Team Expenses,Basketball Women's Team Expenses,Basketball Coed Team Expenses,Basketball Total Expenses,Beach Volleyball Men's Team Expenses,Beach Volleyball Women's Team Expenses,Beach Volleyball Coed Team Expenses Expenses,Beach Volleyball Total Expenses,Bowling Men's Team Expenses,Bowling Women's Team Expenses,Bowling Coed Team Expenses,Bowling Total Expenses,All Track Combined Men's Team Expenses,All Track Combined Women's Team Expenses,All Track Combined Coed Team Expenses,All Track Combined Total Expenses,Diving Men's Team Expenses,Diving Women's Team Expenses,Diving Coed Team Expenses,Diving Total Expenses,Equestrian Men's Team Expenses,Equestrian Women's Team Expenses,Equestrian Coed Team Expenses,Equestrian Total Expenses,Fencing Men's Team Expenses,Fencing Women's Team Expenses,Fencing Coed Team Expenses,Fencing Total Expenses,Field Hockey Men's Team Expenses,Field Hockey Women's Team Expenses,Field Hockey Coed Team Expenses,Field Hockey Total Expenses,Football Men's Team Expenses,Football Women's Team Expenses,Football Coed Team Expenses,Football Total Expenses,Golf Men's Team Expenses,Golf Women's Team Expenses,Golf Coed Team Expenses,Golf Total Expenses,Gymnastics Men's Team Expenses,Gymnastics Women's Team Expenses,Gymnastics Coed Team Expenses,Gymnastics Total Expenses,Ice Hockey Men's Team Expenses,Ice Hockey Women's Team Expenses,Ice Hockey Coed Team Expenses,Ice Hockey Total Expenses,Lacrosse Men's Team Expenses,Lacrosse Women's Team Expenses,Lacrosse Coed Team Expenses,Lacrosse Total Expenses,Rifle Men's Team Expenses,Rifle Women's Team Expenses,Rifle Coed Team Expenses,Rifle Total Expenses,Rodeo Men's Team Expenses,Rodeo Women's Team Expenses,Rodeo Coed Team Expenses,Rodeo Total Expenses,Rowing Men's Team Expenses,Rowing Women's Team Expenses,Rowing Coed Team Expenses,Rowing Total Expenses,Sailing Men's Team Expenses,Sailing Women's Team Expenses,Sailing Coed Team Expenses,Sailing Total Expenses,Skiing Men's Team Expenses,Skiing Women's Team Expenses,Skiing Coed Team Expenses,Skiing Total Expenses,Soccer Men's Team Expenses,Soccer Women's Team Expenses,Soccer Coed Team Expenses,Soccer Total Expenses,Softball Men's Team Expenses,Softball Women's Team Expenses,Softball Coed Team Expenses,Softball Total Expenses,Squash Men's Team Expenses,Squash Women's Team Expenses,Squash Coed Team Expenses,Squash Total Expenses,Swimming and Diving Men's Team Expenses,Swimming and Diving Women's Team Expenses,Swimming and Diving Coed Team Expenses,Swimming and Diving Total Expenses,Swimming Men's Team Expenses,Swimming Women's Team Expenses,Swimming Coed Team Expenses,Swimming Total Expenses,Synchronized Swimming Men's Team Expenses,Synchronized Swimming Women's Team Expenses,Synchronized Swimming Coed Team Expenses,Synchronized Swimming Total Expenses,Table Tennis Men's Team Expenses,Table Tennis Women's Team Expenses,Table Tennis Coed Team Expenses,Table Tennis Total Expenses,Team Handball Men's Team Expenses,Team Handball Women's Team Expenses,Team Handball Coed Team Expenses,Team Handball Total Expenses,Tennis Men's Team Expenses,Tennis Women's Team Expenses,Tennis Coed Team Expenses,Tennis Total Expenses,Track and Field Indoor Men's Team Expenses,Track and Field Indoor Women's Team Expenses,Track and Field Indoor Coed Team Expenses,Track and Field Indoor Total Expenses,Track and Field Outdoor Men's Team Expenses,Track and Field Outdoor Women's Team Expenses,Track and Field Outdoor Coed Team Expenses,Track and Field Outdoor Total Expenses,Track and Field X Country Men's Team Expenses,Track and Field X Country Women's Team Expenses,Track and Field X Country Coed Team Expenses,Track and Field X Country Total Expenses,Volleyball Men's Team Expenses,Volleyball Women's Team Expenses,Volleyball Coed Team Expenses,Volleyball Total Expenses,Water Polo Men's Team Expenses,Water Polo Women's Team Expenses,Water Polo Coed Team Expenses,Water Polo Total Expenses,Weight Lifting Men's Team Expenses,Weight Lifting Women's Team Expenses,Weight Lifting Coed Team Expenses,Weight Lifting Total Expenses,Wrestling Men's Team Expenses,Wrestling Women's Team Expenses,Wrestling Coed Team Expenses,Wrestling Total Expenses,Other Sports Men's Team Expenses,Other Sports Women's Team Expenses,Other Sports Coed Team Expenses,Other Sports Total Expenses,Total Men's Team Expenses,Total Women's Team Expenses,Total Coed Team Expenses,Not Allocated by Gender/Sport Expenses,Grand Total Expenses
2013,145637,University of Illinois at Urbana-Champaign,IL,NCAA Division I-A,,1,NCAA,17447,13682,31129,,,,,,,,,1262136,,,1262136,8114984,3248059,,11363043,,,,,,,,,1056233,1302174,,2358407,,,,,,,,,,,,,,,,,16559019,,,16559019,877890,451436,,1329326,831405,1070203,,1901608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1217173,,1217173,,1108206,,1108206,,,,,,1009269,,1009269,,,,,,,,,,,,,,,,,831462,644976,,1476438,,,,,,,,,,,,,,1677933,,1677933,,,,,,,,,1083460,,,1083460,,,,,30616589,11729429,,24569172,66915190
2013,153658,University of Iowa,IA,NCAA Division I-A,,1,NCAA,9289,10012,19301,,,,,,,,,1790805,,,1790805,6500552,4098604,,10599156,,,,,,,,,1344120,1468689,,2812809,,,,,,,,,,,,,,1206410,,1206410,24134459,,,24134459,658041,607892,,1265933,723768,1217804,,1941572,,,,,,,,,,,,,,,,,,1441663,,1441663,,,,,,,,,,1268156,,1268156,,1365030,,1365030,,,,,1121498,1215957,,2337455,,,,,,,,,,,,,,,,,558722,637509,,1196231,,,,,,,,,,,,,,1689888,,1689888,,,,,,,,,1903893,,,1903893,,,,,38735858,16217602,,28721578,83675038
2013,163286,University of Maryland-College Park,MD,NCAA Division I-A,,1,NCAA,12891,11509,24400,,,,,,,,,1333003,,,1333003,6775304,3899238,,10674542,,,,,,,,,,1070621,,1070621,,,,,,,,,,,,,,970809,,970809,15398021,,,15398021,319482,421569,,741051,,862486,,862486,,,,,1295553,1088759,,2384312,,,,,,,,,,,,,,,,,,,,,1541885,947712,,2489597,,834047,,834047,,,,,,,,,,,,,,,,,,,,,,,,,,531923,,531923,,,,,552178,,,552178,,,,,,963245,,963245,,,,,,,,,835108,,,835108,,,,,28050534,11590409,,27920411,67561354
2013,170976,University of Michigan-Ann Arbor,MI,NCAA Division I-A,,1,NCAA,13814,13414,27228,,,,,,,,,2126436,,,2126436,7457555,3294619,,10752174,,,,,,,,,1716950,1923929,,3640879,,,,,,,,,,,,,,1318594,,1318594,26755732,,,26755732,574531,712664,,1287195,1007837,1703163,,2711000,3467536,,,3467536,1746494,1658378,,3404872,,,,,,,,,,2168224,,2168224,,,,,,,,,1237893,1508511,,2746404,,1972257,,1972257,,,,,1558172,1546759,,3104931,,,,,,,,,,,,,,,,,822494,1023340,,1845834,,,,,,,,,,,,,,1576263,,1576263,,935441,,935441,,,,,1115188,,,1115188,,,,,49586818,21342142,,51902203,122831163
2013,174066,University of Minnesota-Twin Cities,MN,NCAA Division I-A,,1,NCAA,13616,14250,27866,,,,,,,,,2685931,,,2685931,11017377,3965101,,14982478,,,,,,,,,1321292,1623994,,2945286,,,,,,,,,,,,,,,,,27756655,,,27756655,527104,586426,,1113530,623767,874400,,1498167,5791497,2484579,,8276076,,,,,,,,,,,,,,1401724,,1401724,,,,,,,,,,1058115,,1058115,,1136989,,1136989,,,,,907449,1028540,,1935989,,,,,,,,,,,,,,,,,753615,797448,,1551063,,,,,,,,,,,,,,1771305,,1771305,,,,,,,,,1113246,,,1113246,,,,,52497933,16728621,,31481088,100707642
2013,181464,University of Nebraska-Lincoln,NE,NCAA Division I-A,,1,NCAA,9697,8405,18102,,,,,,,,,2159595,,,2159595,6338162,4012769,,10350931,,105670,,105670,,550617,,550617,1845184,1927785,,3772969,,,,,,,,,,,,,,,,,23844466,,,23844466,559789,567930,,1127719,756488,1291497,,2047985,,,,,,,,,,388466,,388466,,,,,,,,,,,,,,,,,,1408471,,1408471,,1546713,,1546713,,,,,,1210455,,1210455,,,,,,,,,,,,,,,,,669396,703110,,1372506,,,,,,,,,,,,,,2392790,,2392790,,,,,,,,,1250552,,,1250552,,,,,37423632,16106273,,37690196,91220101
2013,240444,University of Wisconsin-Madison,WI,NCAA Division I-A,,1,NCAA,13670,14513,28183,,,,,,,,,,,,,7596206,3275770,,10871976,,,,,,,,,3102540,3229631,,6332171,,,,,,,,,,,,,,,,,31282929,,,31282929,616398,638775,,1255173,,,,,4074322,3395425,,7469747,,,,,,,,,,,,,1290385,2680116,,3970501,,,,,,,,,2278740,2326021,,4604761,,1677345,,1677345,,,,,1294768,1206829,,2501597,,,,,,,,,,,,,,,,,507043,615273,,1122316,,,,,,,,,,,,,,2222007,,2222007,,,,,,,,,1045397,,,1045397,,,,,53088728,21267192,,47758307,122114227
2014,151351,Indiana University-Bloomington,IN,NCAA Division I-A,,1,NCAA,15523,15638,31161,,,,,,,,,2278214,,,2278214,11352554,3598817,,14951371,,,,,,,,,1489657,1682696,,3172353,,,,,,,,,,,,,,1151898,,1151898,18010927,,,18010927,575860,671119,,1246979,,,,,,,,,,,,,,,,,,,,,,1536482,,1536482,,,,,,,,,1567427,1386865,,2954292,,1305940,,1305940,,,,,1483339,1589765,,3073104,,,,,,,,,,,,,,,,,734479,858215,,1592694,,,,,,,,,,,,,,1495523,,1495523,,813954,,813954,,,,,829931,,,829931,,,,,38322388,16091274,,26747761,81161423
2014,171100,Michigan State University,MI,NCAA Division I-A,,1,NCAA,17257,17781,35038,,,,,,,,,1538644,,,1538644,10696689,3590923,,14287612,,,,,,,,,1094972,1618532,,2713504,,,,,,,,,,,,,,1000058,,1000058,27694367,,,27694367,657968,803306,,1461274,,1104038,,1104038,3268472,,,3268472,,,,,,,,,,,,,,1485530,,1485530,,,,,,,,,1088760,1163121,,2251881,,1332451,,1332451,,,,,754526,899308,,1653834,,,,,,,,,,,,,,,,,582876,655323,,1238199,,,,,,,,,,,,,,1781330,,1781330,,,,,,,,,700410,,,700410,,,,,48077684,15433920,,25980026,89491630
2014,147767,Northwestern University,IL,NCAA Division I-A,,1,NCAA,4136,4221,8357,,,,,,,,,1416228,,,1416228,6267376,3216976,,9484352,,,,,,,,,,,,,,,,,,,,,,750044,,750044,,1267650,,1267650,20884258,,,20884258,852998,892624,,1745622,,,,,,,,,,1743027,,1743027,,,,,,,,,,,,,,,,,,,,,936648,1458442,,2395090,,1505673,,1505673,,,,,895179,1351880,,2247059,,,,,,,,,,,,,,,,,714202,1038404,,1752606,,,,,,,,,,731353,,731353,,1471271,,1471271,,,,,,,,,1185308,,,1185308,,,,,33152197,15427344,,21448533,70028074
2014,204796,Ohio State University-Main Campus,OH,NCAA Division I-A,,1,NCAA,21128,19324,40452,,,,,,,,,1848771,,,1848771,8987900,4170589,,13158489,,,,,,,,,1168548,1319852,,2488400,400633,388740,,789373,,,,,546154,488067,,1034221,,1044865,,1044865,32588493,,,32588493,586759,731532,,1318291,775931,1345640,,2121571,2317572,1665673,,3983245,1940793,1253900,,3194693,,,306611,306611,,,,,,1733964,,1733964,,,,,,,,,1168029,1423437,,2591466,,1368709,,1368709,,,,,,,,,1260710,1339562,,2600272,,872595,,872595,,,,,,,,,831189,750385,,1581574,,,,,,,,,,,,,779716,1860446,,2640162,,,,,,,,,1612181,,,1612181,,,318301,318301,56813379,21757956,624912,57770571,136966818
2014,243780,Purdue University-Main Campus,IN,NCAA Division I-A,,1,NCAA,16449,11933,28382,,,,,,,,,1222634,,,1222634,6910907,3479155,,10390062,,,,,,,,,1276076,1559546,,2835622,,,,,,,,,,,,,,,,,15598196,,,15598196,604380,637972,,1242352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1478824,,1478824,,1109600,,1109600,,,,,,,,,1128112,1141921,,2270033,,,,,,,,,,,,,526827,850701,,1377528,,,,,,,,,,,,,,1626968,,1626968,,,,,,,,,852075,,,852075,,,,,28119207,11884687,,26160940,66164834
2014,186380,Rutgers University-New Brunswick,NJ,NCAA Division I-A,,1,NCAA,16176,16096,32272,,,,,,,,,1187488,,,1187488,5083432,4166123,,9249555,,,,,,,,,1090490,1039153,,2129643,,,,,,,,,,,,,,855835,,855835,20158193,,,20158193,341678,380325,,722003,,953861,,953861,,,,,1070119,992995,,2063114,,,,,,,,,,895535,,895535,,,,,,,,,908875,1295788,,2204663,,1051268,,1051268,,,,,,1121321,,1121321,,,,,,,,,,,,,,,,,,520737,,520737,,,,,,,,,,,,,,1320241,,1320241,,,,,,,,,935469,,,935469,,,,,30775744,14593182,,19756907,65125833
2014,145637,University of Illinois at Urbana-Champaign,IL,NCAA Division I-A,,1,NCAA,17486,13826,31312,,,,,,,,,1767504,,,1767504,8414091,3156273,,11570364,,,,,,,,,1152458,1243667,,2396125,,,,,,,,,,,,,,,,,18336909,,,18336909,1022048,531136,,1553184,845568,1052930,,1898498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1256208,,1256208,,1154276,,1154276,,,,,,1032579,,1032579,,,,,,,,,,,,,,,,,847739,674259,,1521998,,,,,,,,,,,,,,1711869,,1711869,,,,,,,,,1061332,,,1061332,,,,,33447649,11813197,,29209130,74469976
2014,153658,University of Iowa,IA,NCAA Division I-A,,1,NCAA,9301,10074,19375,,,,,,,,,1839102,,,1839102,6868122,4417429,,11285551,,,,,,,,,1420650,1612186,,3032836,,,,,,,,,,,,,,1400173,,1400173,25482299,,,25482299,494720,552101,,1046821,922213,1319289,,2241502,,,,,,,,,,,,,,,,,,1449976,,1449976,,,,,,,,,,1225475,,1225475,,1427763,,1427763,,,,,1164202,1312948,,2477150,,,,,,,,,,,,,,,,,562829,594219,,1157048,,,,,,,,,,,,,,1704471,,1704471,,,,,,,,,1967290,,,1967290,,,,,40721427,17016030,,32699426,90436883
2014,163286,University of Maryland-College Park,MD,NCAA Division I-A,,1,NCAA,13210,11698,24908,,,,,,,,,1564211,,,1564211,7308359,4242541,,11550900,,,,,,,,,,1235324,,1235324,,,,,,,,,,,,,,1289549,,1289549,16151389,,,16151389,475906,646554,,1122460,,1309725,,1309725,,,,,1426560,1263789,,2690349,,,,,,,,,,,,,,,,,,,,,1433682,1268182,,2701864,,1226258,,1226258,,,,,,,,,,,,,,,,,,,,,,,,,,826873,,826873,,,,,936943,,,936943,,,,,,1377903,,1377903,,,,,,,,,1032181,,,1032181,,,,,30329231,14686698,,39118587,84134516
2014,170976,University of Michigan-Ann Arbor,MI,NCAA Division I-A,,1,NCAA,13789,13508,27297,,,,,,,,,2249705,,,2249705,7475989,3338261,,10814250,,,,,,,,,1782551,1997152,,3779703,,,,,,,,,,,,,,1442906,,1442906,31880547,,,31880547,642761,669598,,1312359,1144661,1650207,,2794868,3195962,,,3195962,1937576,1932351,,3869927,,,,,,,,,,2174235,,2174235,,,,,,,,,1267950,1489937,,2757887,,2085149,,2085149,,,,,1863373,1623166,,3486539,,,,,,,,,,,,,,,,,1087382,1068237,,2155619,,,,,,,,,,,,,,1560634,,1560634,,1015788,,1015788,,,,,1165386,,,1165386,,,,,55693843,22047621,,53262493,131003957
2014,174066,University of Minnesota-Twin Cities,MN,NCAA Division I-A,,1,NCAA,13661,14282,27943,,,,,,,,,2518882,,,2518882,9049050,5280664,,14329714,,,,,,,,,1401198,1761250,,3162448,,,,,,,,,,,,,,,,,26292215,,,26292215,664575,681839,,1346414,642093,924414,,1566507,4818135,2370825,,7188960,,,,,,,,,,,,,,1412045,,1412045,,,,,,,,,,1195696,,1195696,,1410283,,1410283,,,,,868767,1215222,,2083989,,,,,,,,,,,,,,,,,723434,712246,,1435680,,,,,,,,,,,,,,1994642,,1994642,,,,,,,,,1173704,,,1173704,,,,,48152053,18959126,,38450422,105561601
2014,181464,University of Nebraska-Lincoln,NE,NCAA Division I-A,,1,NCAA,9887,8773,18660,,,,,,,,,2306761,,,2306761,6521834,4083611,,10605445,,108747,,108747,,553010,,553010,2161567,2320494,,4482061,,,,,,,,,,,,,,,,,29179492,,,29179492,559889,576127,,1136016,753778,1284838,,2038616,,,,,,,,,,412241,,412241,,,,,,,,,,,,,,,,,,1373298,,1373298,,1803651,,1803651,,,,,,1125290,,1125290,,,,,,,,,,,,,,,,,623425,707425,,1330850,,,,,,,,,,,,,,2521765,,2521765,,,,,,,,,1332704,,,1332704,,,,,43439450,16870497,,38815640,99125587
2014,240444,University of Wisconsin-Madison,WI,NCAA Division I-A,,1,NCAA,13534,14333,27867,,,,,,,,,,,,,7473012,3344856,,10817868,,,,,,,,,2090520,2229542,,4320062,,,,,,,,,,,,,,,,,26643793,,,26643793,570630,584633,,1155263,,,,,4046767,2578220,,6624987,,,,,,,,,,,,,1328499,2546346,,3874845,,,,,,,,,1443473,1408191,,2851664,,1346343,,1346343,,,,,1163328,1070539,,2233867,,,,,,,,,,,,,,,,,516147,607450,,1123597,,,,,,,,,,,,,,2071195,,2071195,,,,,,,,,1073817,,,1073817,,,,,46349986,17787315,,58838575,122975876
2015,151351,Indiana University-Bloomington,IN,NCAA Division I-A,,1,NCAA,15796,15763,31559,,,,,,,,,2074436,,,2074436,12129479,3189403,,15318882,,,,,,,,,1595713,1800902,,3396615,,,,,,,,,,,,,,1299605,,1299605,24233472,,,24233472,591542,731358,,1322900,,,,,,,,,,,,,,,,,,,,,,1690708,,1690708,,,,,,,,,1603874,1554780,,3158654,,1345299,,1345299,,,,,1426892,1730815,,3157707,,,,,,,,,,,,,,,,,771118,829231,,1600349,,,,,,,,,,,,,,1703828,,1703828,,794522,,794522,,,,,900249,,,900249,,,,,45326775,16670451,,26396946,88394172
2015,171100,Michigan State University,MI,NCAA Division I-A,,1,NCAA,17376,18049,35425,,,,,,,,,1502122,,,1502122,10432557,4112768,,14545325,,,,,,,,,1274983,1757061,,3032044,,,,,,,,,,,,,,1174495,,1174495,31978126,,,31978126,714423,893839,,1608262,,1187080,,1187080,3592751,,,3592751,,,,,,,,,,,,,,1697923,,1697923,,,,,,,,,1116484,1324563,,2441047,,1212268,,1212268,,,,,815673,1025244,,1840917,,,,,,,,,,,,,,,,,589080,763504,,1352584,,,,,,,,,,,,,,1957634,,1957634,,,,,,,,,819835,,,819835,,,,,52836034,17106379,,29830107,99772520
2015,147767,Northwestern University,IL,NCAA Division I-A,,1,NCAA,4124,4092,8216,,,,,,,,,1584987,,,1584987,6771619,3588279,,10359898,,,,,,,,,,,,,,,,,,,,,,821888,,821888,,1409326,,1409326,24629741,,,24629741,938506,996404,,1934910,,,,,,,,,,1967829,,1967829,,,,,,,,,,,,,,,,,,,,,1025466,1622152,,2647618,,1583927,,1583927,,,,,911794,1361866,,2273660,,,,,,,,,,,,,,,,,836255,1049382,,1885637,,,,,,,,,,822508,,822508,,1782815,,1782815,,,,,,,,,1141083,,,1141083,,,,,37839451,17006376,,23060637,77906464
2015,204796,Ohio State University-Main Campus,OH,NCAA Division I-A,,1,NCAA,21316,19582,40898,,,,,,,,,2152135,,,2152135,9142079,5034790,,14176869,,,,,,,,,1207034,1774838,,2981872,422657,432201,,854858,,,,,588288,577964,,1166252,,1139693,,1139693,37378146,,,37378146,544153,777590,,1321743,990494,1360376,,2350870,2834800,2043945,,4878745,2135268,1530554,,3665822,,,376642,376642,,,,,,1966228,,1966228,,,,,,,,,1179917,1644421,,2824338,,1484547,,1484547,,,,,,,,,1331065,1395277,,2726342,,889784,,889784,,,,,,,,,989939,877352,,1867291,,,,,,,,,,,,,861349,2037055,,2898404,,,,,,,,,1874431,,,1874431,,,286809,286809,63631755,24966615,663451,62602081,151863902
2015,243780,Purdue University-Main Campus,IN,NCAA Division I-A,,1,NCAA,16595,12060,28655,,,,,,,,,1304099,,,1304099,7243691,3513474,,10757165,,,,,,,,,1388217,1571534,,2959751,,,,,,,,,,,,,,,,,16885714,,,16885714,666995,663856,,1330851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1310939,,1310939,,1258654,,1258654,,,,,,,,,1264382,1314845,,2579227,,,,,,,,,,,,,572674,792790,,1365464,,,,,,,,,,,,,,1725595,,1725595,,,,,,,,,862812,,,862812,,,,,30188584,12151687,,27443717,69783988
2015,186380,Rutgers University-New Brunswick,NJ,NCAA Division I-A,,1,NCAA,16654,16640,33294,,,,,,,,,1277901,,,1277901,6147089,4420669,,10567758,,,,,,,,,988629,1152326,,2140955,,,,,,,,,,,,,,1145778,,1145778,25236282,,,25236282,356456,582478,,938934,,1180322,,1180322,,,,,1194986,912756,,2107742,,,,,,,,,,1003158,,1003158,,,,,,,,,1146718,1560998,,2707716,,1096962,,1096962,,,,,,1199005,,1199005,,,,,,,,,,,,,,,,,,523986,,523986,,,,,,,,,,,,,,1357263,,1357263,,,,,,,,,1356205,,,1356205,,,,,37704266,16135701,,25005927,78845894
2015,145637,University of Illinois at Urbana-Champaign,IL,NCAA Division I-A,,1,NCAA,17540,14012,31552,,,,,,,,,1685606,,,1685606,7341910,3314263,,10656173,,,,,,,,,1268506,1317204,,2585710,,,,,,,,,,,,,,,,,18242712,,,18242712,1080260,579308,,1659568,877819,1299982,,2177801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1316747,,1316747,,1478930,,1478930,,,,,,1163325,,1163325,,,,,,,,,,,,,,,,,898087,836174,,1734261,,,,,,,,,,,,,,1936325,,1936325,,,,,,,,,1123986,,,1123986,,,,,32518886,13242258,,32634245,78395389
2015,153658,University of Iowa,IA,NCAA Division I-A,,1,NCAA,9394,10318,19712,,,,,,,,,2077105,,,2077105,7218539,4631921,,11850460,,,,,,,,,1805467,1938547,,3744014,,,,,,,,,,,,,,1205308,,1205308,30150836,,,30150836,554498,636701,,1191199,862348,1381797,,2244145,,,,,,,,,,,,,,,,,,1621008,,1621008,,,,,,,,,,1295083,,1295083,,1504803,,1504803,,,,,1255787,1312258,,2568045,,,,,,,,,,,,,,,,,838437,725345,,1563782,,,,,,,,,,,,,,1905068,,1905068,,,,,,,,,2239430,,,2239430,,,,,47002447,18157839,,37388932,102549218
2015,163286,University of Maryland-College Park,MD,NCAA Division I-A,,1,NCAA,13500,11772,25272,,,,,,,,,1866138,,,1866138,7622707,4456893,,12079600,,,,,,,,,,1473369,,1473369,,,,,,,,,,,,,,1312267,,1312267,20779161,,,20779161,527570,652758,,1180328,,1239550,,1239550,,,,,1648447,1351787,,3000234,,,,,,,,,,,,,,,,,,,,,1683969,1246661,,2930630,,1255842,,1255842,,,,,,,,,,,,,,,,,,,,,,,,,,914857,,914857,,,,,966385,,,966385,,,,,,1654402,,1654402,,,,,,,,,1121031,,,1121031,,,,,36215408,15558386,,35934091,87707885
2015,170976,University of Michigan-Ann Arbor,MI,NCAA Division I-A,,1,NCAA,13642,13519,27161,,,,,,,,,2382124,,,2382124,8920109,3700917,,12621026,,,,,,,,,2207574,2370973,,4578547,,,,,,,,,,,,,,1605060,,1605060,36597583,,,36597583,684668,753891,,1438559,1118932,1833052,,2951984,3655058,,,3655058,1948857,1916963,,3865820,,,,,,,,,,2427262,,2427262,,,,,,,,,1330625,1772478,,3103103,,2393103,,2393103,,,,,1848331,1845313,,3693644,,,,,,,,,,,,,,,,,921800,1072090,,1993890,,,,,,,,,,,,,,1745636,,1745636,,1245935,,1245935,,,,,1338854,,,1338854,,,,,62954515,24682673,,52603885,140241073
2015,174066,University of Minnesota-Twin Cities,MN,NCAA Division I-A,,1,NCAA,13666,14540,28206,,,,,,,,,3244055,,,3244055,8156541,4261784,,12418325,,,,,,,,,1404791,1870080,,3274871,,,,,,,,,,,,,,,,,25542759,,,25542759,561682,609056,,1170738,723635,859229,,1582864,3175517,1859965,,5035482,,,,,,,,,,,,,,1419022,,1419022,,,,,,,,,,1246791,,1246791,,1563499,,1563499,,,,,956701,1123642,,2080343,,,,,,,,,,,,,,,,,660430,698186,,1358616,,,,,,,,,,,,,,2232631,,2232631,,,,,,,,,1174451,,,1174451,,,,,45600562,17743885,,44361032,107705479
2015,181464,University of Nebraska-Lincoln,NE,NCAA Division I-A,,1,NCAA,9905,8912,18817,,,,,,,,,2466773,,,2466773,7329386,5673073,,13002459,,119320,,119320,,710289,,710289,2308811,2610491,,4919302,,,,,,,,,,,,,,,,,27493962,,,27493962,636437,582051,,1218488,807615,1476164,,2283779,,,,,,,,,,476997,,476997,,,,,,,,,,,,,,,,,,1483106,,1483106,,1707765,,1707765,,,,,,1329732,,1329732,,,,,,,,,,,,,,,,,561087,789186,,1350273,,,,,,,,,,,,,,2808369,,2808369,,,,,,,,,1392588,,,1392588,,,,,42996659,19766543,,38806787,101569989
2015,240444,University of Wisconsin-Madison,WI,NCAA Division I-A,,1,NCAA,13741,14416,28157,,,,,,,,,,,,,9834445,5519016,,15353461,,,,,,,,,2419694,2546268,,4965962,,,,,,,,,,,,,,,,,30731315,,,30731315,634770,715572,,1350342,,,,,5702403,2947792,,8650195,,,,,,,,,,,,,1516084,2998179,,4514263,,,,,,,,,1891458,1969799,,3861257,,1398426,,1398426,,,,,1468506,1547074,,3015580,,,,,,,,,,,,,,,,,701040,818951,,1519991,,,,,,,,,,,,,,2483645,,2483645,,,,,,,,,1142329,,,1142329,,,,,56042044,22944722,,50579415,129566181
2016,151351,Indiana University-Bloomington,IN,NCAA Division I-FBS,,1,NCAA,16085,15799,31884,,,,,,,,,2203632,,,2203632,12855019,3790121,,16645140,,,,,,,,,1686501,1887531,,3574032,,,,,,,,,,,,,,1226489,,1226489,25672983,,,25672983,595727,729792,,1325519,,,,,,,,,,,,,,,,,,,,,,1908724,,1908724,,,,,,,,,1649728,1666569,,3316297,,1395277,,1395277,,,,,1510666,1763796,,3274462,,,,,,,,,,,,,,,,,757713,834240,,1591953,,,,,,,,,,,,,,1632982,,1632982,,892477,,892477,,,,,1147695,,,1147695,,,,,48079664,17727998,,32230402,98038064
2016,171100,Michigan State University,MI,NCAA Division I-FBS,,1,NCAA,17245,18035,35280,,,,,,,,,1814429,,,1814429,10975215,4444099,,15419314,,,,,,,,,1174412,1529557,,2703969,,,,,,,,,,,,,,1228328,,1228328,26326106,,,26326106,812195,1003562,,1815757,,1178131,,1178131,3810207,,,3810207,,,,,,,,,,,,,,1718220,,1718220,,,,,,,,,885646,1129966,,2015612,,1490731,,1490731,,,,,952086,1136212,,2088298,,,,,,,,,,,,,,,,,592523,699021,,1291544,,,,,,,,,,,,,,2358310,,2358310,,,,,,,,,907288,,,907288,,,,,48250107,17916137,,29842218,96008462
2016,147767,Northwestern University,IL,NCAA Division I-FBS,,1,NCAA,4123,4126,8249,,,,,,,,,1781744,,,1781744,8549357,3982353,,12531710,,,,,,,,,,,,,,,,,,,,,,826258,,826258,,1503511,,1503511,26751803,,,26751803,882637,997649,,1880286,,,,,,,,,,1869103,,1869103,,,,,,,,,,,,,,,,,,,,,1147090,1782222,,2929312,,1666818,,1666818,,,,,972322,1499513,,2471835,,,,,,,,,,,,,,,,,813791,1029622,,1843413,,,,,,,,,,783984,,783984,,1845845,,1845845,,,,,,,,,1271853,,,1271853,,,,,42170597,17786878,,24322280,84279755
